inventory_id,merchant_id,warehouse_id,sku,available_qty,reserved_qty
INV000810,M001,WH_EAST,CAP_NAVY,277,75
INV000811,M001,WH_WEST,TSHIRT_NAVY_M,189,20
INV000812,M001,WH_EAST,JACKET_DENIM_L,151,77
INV000813,M001,WH_SOUTHWEST,DRESS_BLUE_S,2,2
INV000814,M001,WH_SOUTH,JEANS_BLUE_30,230,68
INV000815,M001,WH_SOUTH,SPORTS_TSHIRT_RED_M,215,10
INV000816,M001,WH_CENTRAL,SHOES_BLACK_9,81,15
INV000817,M001,WH_WEST,JEANS_BLUE_34,216,51
INV000818,M001,WH_EAST,SAREE_COTTON_BLUE,9,1
INV000819,M001,WH_SOUTHWEST,FORMAL_SHIRT_BLUE_L,65,17
INV000820,M001,WH_NORTH,HOODIE_GREY_M,51,2
INV000821,M001,WH_SOUTHWEST,WATCH_SPORT_SILVER,8,3
INV000822,M001,WH_EAST,FORMAL_SHIRT_BLUE_M,325,8
INV000823,M001,WH_CENTRAL,TSHIRT_WHITE_L,237,59
INV000824,M001,WH_NORTH,WOMEN_TOP_PINK_S,91,47
INV000825,M001,WH_CENTRAL,TSHIRT_WHITE_M,39,0
INV000826,M001,WH_SOUTH,BACKPACK_GREY,283,59
INV000827,M001,WH_SOUTH,TRACKPANTS_BLACK_L,38,25
INV000828,M001,WH_CENTRAL,HOODIE_GREY_M,259,26
INV000829,M001,WH_EAST,SPORTS_TSHIRT_RED_M,114,77
INV000830,M001,WH_NORTH,SHOES_BLACK_9,170,72
INV000831,M001,WH_CENTRAL,BAG_CANVAS_BLACK,268,74
INV000832,M001,WH_EAST,DRESS_BLUE_M,242,10
INV000833,M001,WH_SOUTH,WOMEN_TOP_PINK_S,262,34
INV000834,M001,WH_SOUTHWEST,SAREE_SILK_RED,58,13
INV000835,M001,WH_EAST,SPORTS_TSHIRT_RED_M,254,62
INV000836,M001,WH_SOUTH,KURTA_COTTON_M,151,25
INV000837,M001,WH_NORTH,TRACKPANTS_BLACK_L,180,73
INV000838,M001,WH_WEST,TRACKPANTS_BLACK_M,3,1
INV000839,M001,WH_SOUTH,HOODIE_GREY_L,175,73
INV000840,M001,WH_SOUTH,DRESS_RED_S,158,18
INV000841,M001,WH_EAST,SUNGLASSES_BLACK,155,4
INV000842,M001,WH_NORTH,BACKPACK_GREY,104,36
INV000843,M001,WH_WEST,TRACKPANTS_BLACK_L,182,71
INV000844,M001,WH_EAST,SHOES_WHITE_8,280,4
INV000845,M001,WH_SOUTHWEST,FORMAL_SHIRT_BLUE_M,94,40
INV000846,M001,WH_CENTRAL,SUNGLASSES_BLACK,82,34
INV000847,M001,WH_CENTRAL,CAP_NAVY,123,23
INV000848,M001,WH_NORTH,FORMAL_TROUSER_BLACK_32,238,79
INV000849,M001,WH_WEST,SHOES_WHITE_8,160,15
INV000850,M001,WH_WEST,WOMEN_TOP_PINK_M,87,34
INV000851,M001,WH_CENTRAL,BAG_CANVAS_BLACK,473,79
INV000852,M001,WH_WEST,BAG_LEATHER_BROWN,72,72
INV000853,M001,WH_WEST,SNEAKERS_GREY_9,97,19
INV000854,M001,WH_EAST,JEANS_BLUE_32,304,46
INV000855,M001,WH_EAST,KURTA_COTTON_L,66,11
INV000856,M001,WH_NORTH,SHOES_WHITE_9,230,79
INV000857,M001,WH_SOUTHWEST,SNEAKERS_GREY_8,65,8
INV000858,M001,WH_CENTRAL,FORMAL_SHIRT_BLUE_L,36,5
INV000859,M001,WH_WEST,JEANS_BLUE_34,119,32
INV000860,M001,WH_SOUTHWEST,FORMAL_TROUSER_BLACK_32,73,34
INV000861,M001,WH_SOUTH,TSHIRT_BLACK_L,151,60
INV000862,M001,WH_SOUTHWEST,JEANS_BLACK_32,1,0
INV000863,M001,WH_SOUTHWEST,DRESS_RED_S,119,71
INV000864,M001,WH_SOUTH,DRESS_BLUE_S,160,22
INV000865,M001,WH_NORTH,TSHIRT_BLACK_M,7,0
INV000866,M001,WH_SOUTHWEST,SHOES_WHITE_8,39,29
INV000867,M001,WH_CENTRAL,SAREE_COTTON_BLUE,236,26
INV000868,M001,WH_WEST,TRACKPANTS_BLACK_L,83,48
INV000869,M001,WH_EAST,SUNGLASSES_BLACK,76,55
INV000870,M001,WH_SOUTHWEST,JACKET_DENIM_M,98,30
INV000871,M001,WH_WEST,TRACKPANTS_BLACK_L,113,71
INV000872,M001,WH_SOUTH,BELT_BLACK,86,40
INV000873,M001,WH_CENTRAL,SHOES_BLACK_8,324,3
INV000874,M001,WH_EAST,SHOES_WHITE_8,373,26
INV000875,M001,WH_SOUTH,SNEAKERS_GREY_8,42,11
INV000876,M001,WH_WEST,WATCH_SPORT_SILVER,5,4
INV000877,M001,WH_CENTRAL,SHOES_WHITE_8,6,6
INV000878,M001,WH_EAST,TSHIRT_WHITE_M,225,35
INV000879,M001,WH_SOUTHWEST,FORMAL_TROUSER_BLACK_32,33,20
INV000880,M001,WH_SOUTH,TSHIRT_NAVY_M,204,30
INV000881,M001,WH_EAST,JEANS_BLACK_32,66,51
INV000882,M001,WH_NORTH,SPORTS_TSHIRT_RED_L,45,15
INV000883,M001,WH_CENTRAL,FORMAL_SHIRT_BLUE_L,43,31
INV000884,M001,WH_EAST,FORMAL_TROUSER_BLACK_34,208,21
INV000885,M001,WH_SOUTHWEST,BACKPACK_GREY,20,9
INV000886,M001,WH_WEST,WOMEN_TOP_PINK_M,48,48
INV000887,M001,WH_CENTRAL,JEANS_BLACK_34,273,52
INV000888,M001,WH_WEST,JACKET_DENIM_L,122,69
INV000889,M001,WH_NORTH,DRESS_RED_M,187,8
INV000890,M001,WH_SOUTH,SAREE_COTTON_BLUE,191,17
INV000891,M001,WH_SOUTHWEST,TSHIRT_BLACK_L,111,48
INV000892,M001,WH_EAST,SNEAKERS_GREY_9,254,23
INV000893,M001,WH_CENTRAL,TRACKPANTS_BLACK_M,125,42
INV000894,M001,WH_SOUTH,BAG_LEATHER_BROWN,218,6
INV000895,M001,WH_CENTRAL,SUNGLASSES_BLACK,97,10
INV000896,M001,WH_NORTH,DRESS_RED_M,234,47
INV000897,M001,WH_CENTRAL,TRACKPANTS_BLACK_M,240,25
INV000898,M001,WH_WEST,FORMAL_SHIRT_BLUE_L,153,57
INV000899,M001,WH_WEST,WALLET_BROWN,232,14
INV000900,M001,WH_SOUTH,HOODIE_NAVY_M,18,13
INV000901,M001,WH_SOUTH,SAREE_COTTON_BLUE,348,1
INV000902,M001,WH_SOUTHWEST,KURTA_COTTON_M,76,68
INV000903,M001,WH_WEST,WOMEN_TOP_PINK_M,209,68
INV000904,M001,WH_CENTRAL,FORMAL_SHIRT_BLUE_L,39,20
INV000905,M001,WH_NORTH,FORMAL_TROUSER_BLACK_34,179,20
INV000906,M001,WH_WEST,JEANS_BLUE_32,9,2
INV000907,M001,WH_CENTRAL,HOODIE_GREY_M,500,16
INV000908,M001,WH_SOUTHWEST,JEANS_BLACK_34,6,5
INV000909,M001,WH_WEST,BACKPACK_GREY,185,23
INV000910,M001,WH_SOUTHWEST,WOMEN_TOP_PINK_M,109,58
INV000911,M001,WH_SOUTHWEST,JEANS_BLUE_34,95,9
INV000912,M001,WH_NORTH,FORMAL_SHIRT_BLUE_M,231,47
INV000913,M001,WH_CENTRAL,SHOES_BLACK_8,216,63
INV000914,M001,WH_WEST,SHOES_WHITE_9,82,44
INV000915,M001,WH_SOUTHWEST,JEANS_BLUE_32,67,47
INV000916,M001,WH_SOUTH,TRACKPANTS_BLACK_L,279,44
INV000917,M001,WH_WEST,FORMAL_TROUSER_BLACK_32,40,22
INV000918,M001,WH_CENTRAL,KURTA_COTTON_L,294,31
INV000919,M001,WH_CENTRAL,WATCH_CLASSIC_BLACK,265,66
INV000920,M001,WH_EAST,HOODIE_NAVY_L,180,53
INV000921,M001,WH_SOUTH,HOODIE_GREY_L,84,7
INV000922,M001,WH_NORTH,TSHIRT_BLACK_M,135,1
INV000923,M001,WH_SOUTHWEST,HOODIE_GREY_M,107,49
INV000924,M001,WH_WEST,FORMAL_TROUSER_BLACK_32,0,0
INV000925,M001,WH_EAST,SHOES_BLACK_9,10,10
INV000926,M001,WH_EAST,SNEAKERS_GREY_8,386,41
INV000927,M001,WH_WEST,JEANS_BLUE_34,114,0
INV000928,M001,WH_CENTRAL,TSHIRT_BLACK_M,263,15
INV000929,M001,WH_SOUTHWEST,SHOES_WHITE_8,92,72
INV000930,M001,WH_SOUTH,DRESS_BLUE_S,214,16
INV000931,M001,WH_CENTRAL,SAREE_COTTON_BLUE,268,38
INV000932,M001,WH_SOUTH,SPORTS_TSHIRT_RED_L,214,52
INV000933,M001,WH_SOUTH,FORMAL_SHIRT_BLUE_M,73,53
INV000934,M001,WH_EAST,SHOES_WHITE_9,213,54
INV000935,M001,WH_CENTRAL,HOODIE_GREY_L,12,11
INV000936,M001,WH_CENTRAL,TSHIRT_BLACK_L,253,1
INV000937,M001,WH_SOUTH,HOODIE_GREY_M,296,19
INV000938,M001,WH_EAST,KURTA_COTTON_L,25,7
INV000939,M001,WH_CENTRAL,HOODIE_GREY_M,326,17
INV000940,M001,WH_NORTH,KURTA_COTTON_L,93,25
INV000941,M001,WH_EAST,SAREE_COTTON_BLUE,39,28
INV000942,M001,WH_EAST,SHOES_BLACK_8,324,17
INV000943,M001,WH_SOUTH,JEANS_BLACK_34,233,5
INV000944,M001,WH_SOUTH,KURTA_COTTON_L,171,46
INV000945,M001,WH_NORTH,WOMEN_TOP_PINK_M,95,72
INV000946,M001,WH_SOUTHWEST,WATCH_CLASSIC_BLACK,22,4
INV000947,M001,WH_NORTH,SNEAKERS_GREY_8,187,56
INV000948,M001,WH_SOUTHWEST,WATCH_SPORT_SILVER,78,77
INV000949,M001,WH_NORTH,HOODIE_GREY_M,196,6
INV000950,M001,WH_EAST,TSHIRT_BLACK_M,374,41
INV000951,M001,WH_CENTRAL,SNEAKERS_GREY_8,334,3
INV000952,M001,WH_SOUTH,KURTA_COTTON_M,206,50
INV000953,M001,WH_EAST,WOMEN_TOP_PINK_S,45,17
INV000954,M001,WH_WEST,TRACKPANTS_BLACK_L,66,44
INV000955,M001,WH_NORTH,TRACKPANTS_BLACK_L,237,65
INV000956,M001,WH_CENTRAL,WATCH_CLASSIC_BLACK,299,47
INV000957,M001,WH_SOUTHWEST,DRESS_BLUE_S,22,4
INV000958,M001,WH_CENTRAL,KURTA_COTTON_L,104,40
INV000959,M001,WH_CENTRAL,SAREE_SILK_RED,442,31
INV000960,M001,WH_SOUTHWEST,DRESS_BLUE_S,63,17
INV000961,M001,WH_CENTRAL,BAG_LEATHER_BROWN,268,59
INV000962,M001,WH_NORTH,FORMAL_SHIRT_BLUE_L,58,16
INV000963,M001,WH_NORTH,KURTA_COTTON_M,75,11
INV000964,M001,WH_SOUTH,SPORTS_TSHIRT_RED_L,3,1
INV000965,M001,WH_SOUTH,SAREE_SILK_RED,136,23
INV000966,M001,WH_WEST,SHOES_WHITE_8,209,33
INV000967,M001,WH_NORTH,WATCH_CLASSIC_BLACK,236,59
INV000968,M001,WH_NORTH,JEANS_BLUE_32,102,64
INV000969,M001,WH_CENTRAL,HOODIE_NAVY_M,43,34
INV000970,M001,WH_CENTRAL,FORMAL_SHIRT_BLUE_L,259,16
INV000971,M001,WH_CENTRAL,SAREE_SILK_RED,301,16
INV000972,M001,WH_SOUTH,JEANS_BLUE_30,245,40
INV000973,M001,WH_NORTH,WALLET_BROWN,6,2
INV000974,M001,WH_EAST,HOODIE_GREY_L,2,2
INV000975,M001,WH_SOUTHWEST,FORMAL_TROUSER_BLACK_32,100,8
INV000976,M001,WH_SOUTH,TSHIRT_NAVY_M,68,14
INV000977,M001,WH_WEST,WALLET_BROWN,174,54
INV000978,M001,WH_WEST,BACKPACK_GREY,184,13
INV000979,M001,WH_NORTH,WOMEN_TOP_PINK_M,193,44
INV000980,M001,WH_SOUTH,DRESS_RED_S,204,20
INV000981,M001,WH_NORTH,FORMAL_TROUSER_BLACK_32,63,46
INV000982,M001,WH_WEST,BAG_CANVAS_BLACK,242,10
INV000983,M001,WH_WEST,HOODIE_GREY_M,132,65
INV000984,M001,WH_WEST,TSHIRT_BLACK_L,1,0
INV000985,M001,WH_NORTH,JEANS_BLUE_30,1,1
INV000986,M001,WH_WEST,SNEAKERS_GREY_9,10,6
INV000987,M001,WH_EAST,WOMEN_TOP_PINK_M,332,67
INV000988,M001,WH_SOUTH,JEANS_BLACK_34,223,22
INV000989,M001,WH_SOUTH,JEANS_BLUE_32,295,13
INV000990,M001,WH_WEST,DRESS_BLUE_S,194,78
INV000991,M001,WH_EAST,JEANS_BLACK_32,198,47
INV000992,M001,WH_WEST,JEANS_BLUE_34,85,6
INV000993,M001,WH_WEST,JEANS_BLUE_32,208,71
INV000994,M001,WH_SOUTH,KURTA_COTTON_M,99,48
INV000995,M001,WH_SOUTH,SHOES_BLACK_8,297,4
INV000996,M001,WH_SOUTH,SUNGLASSES_BLACK,189,60
INV000997,M001,WH_CENTRAL,JEANS_BLUE_34,9,8
INV000998,M001,WH_SOUTHWEST,DRESS_RED_M,108,25
INV000999,M001,WH_CENTRAL,SAREE_COTTON_BLUE,208,31
INV001000,M001,WH_WEST,SHOES_BLACK_8,110,11
INV001001,M001,WH_SOUTHWEST,SHOES_BLACK_8,66,16
INV001002,M001,WH_NORTH,FORMAL_TROUSER_BLACK_32,160,23
INV001003,M001,WH_WEST,SHOES_BLACK_8,52,50
INV001004,M001,WH_WEST,DRESS_BLUE_S,205,58
INV001005,M001,WH_EAST,WATCH_SPORT_SILVER,262,63
INV001006,M001,WH_NORTH,SHOES_WHITE_9,162,0
INV001007,M001,WH_SOUTH,PERFUME_100ML,7,5
INV001008,M001,WH_WEST,TSHIRT_WHITE_L,248,57
INV001009,M001,WH_CENTRAL,SHOES_WHITE_8,447,38
INV001010,M001,WH_CENTRAL,FORMAL_SHIRT_BLUE_L,289,16
INV001011,M001,WH_SOUTHWEST,WOMEN_TOP_PINK_M,68,44
INV001012,M001,WH_WEST,SNEAKERS_GREY_9,63,1
INV001013,M001,WH_NORTH,SHOES_BLACK_8,226,58
INV001014,M001,WH_NORTH,WATCH_CLASSIC_BLACK,44,11
INV001015,M001,WH_NORTH,HOODIE_GREY_L,103,20
INV001016,M001,WH_SOUTH,BELT_BLACK,124,39
INV001017,M001,WH_SOUTH,SAREE_COTTON_BLUE,342,15
INV001018,M001,WH_SOUTHWEST,WOMEN_TOP_PINK_M,30,21
INV001019,M001,WH_CENTRAL,DRESS_RED_S,192,77
INV001020,M001,WH_SOUTHWEST,SAREE_SILK_RED,12,7
INV001021,M001,WH_EAST,SHOES_WHITE_9,234,68
INV001022,M001,WH_EAST,SUNGLASSES_BLACK,256,24
INV001023,M001,WH_SOUTHWEST,TSHIRT_BLACK_M,0,0
INV001024,M001,WH_SOUTHWEST,SHOES_WHITE_8,56,53
INV001025,M001,WH_SOUTHWEST,DRESS_BLUE_M,1,1
INV001026,M001,WH_EAST,SUNGLASSES_BLACK,208,79
INV001027,M001,WH_NORTH,WALLET_BROWN,216,28
INV001028,M001,WH_SOUTH,DRESS_BLUE_S,392,29
INV001029,M001,WH_SOUTH,SNEAKERS_GREY_8,258,79
INV001030,M001,WH_WEST,SNEAKERS_GREY_9,176,62
INV001031,M001,WH_WEST,JEANS_BLACK_34,224,32
INV001032,M001,WH_NORTH,BACKPACK_GREY,137,38
INV001033,M001,WH_CENTRAL,WATCH_CLASSIC_BLACK,434,66
INV001034,M001,WH_NORTH,FORMAL_SHIRT_BLUE_L,9,4
INV001035,M001,WH_WEST,KURTA_COTTON_M,237,54
INV001036,M001,WH_EAST,BAG_CANVAS_BLACK,372,68
INV001037,M001,WH_SOUTH,SHOES_WHITE_8,154,60
INV001038,M001,WH_EAST,JEANS_BLACK_32,54,10
INV001039,M001,WH_SOUTH,JEANS_BLUE_34,286,2
INV001040,M001,WH_NORTH,WALLET_BROWN,170,54
INV001041,M001,WH_EAST,KURTA_COTTON_L,239,25
INV001042,M001,WH_CENTRAL,KURTA_COTTON_M,2,1
INV001043,M001,WH_WEST,JEANS_BLACK_34,68,7
INV001044,M001,WH_NORTH,SHOES_WHITE_8,216,63
INV001045,M001,WH_CENTRAL,WATCH_SPORT_SILVER,245,44
INV001046,M001,WH_WEST,WOMEN_TOP_PINK_M,94,47
INV001047,M001,WH_SOUTH,HOODIE_GREY_L,89,21
INV001048,M001,WH_EAST,SAREE_SILK_RED,487,61
INV001049,M001,WH_NORTH,KURTA_COTTON_M,10,6
INV001050,M001,WH_EAST,JEANS_BLUE_34,6,4
INV001051,M001,WH_CENTRAL,TSHIRT_BLACK_M,341,55
INV001052,M001,WH_EAST,HOODIE_GREY_L,193,71
INV001053,M001,WH_NORTH,JEANS_BLUE_30,190,55
INV001054,M001,WH_SOUTH,JEANS_BLUE_34,7,2
INV001055,M001,WH_SOUTHWEST,FORMAL_SHIRT_BLUE_M,34,10
INV001056,M001,WH_EAST,TSHIRT_BLACK_M,472,68
INV001057,M001,WH_CENTRAL,BACKPACK_GREY,309,75
INV001058,M001,WH_NORTH,JEANS_BLUE_34,44,26
INV001059,M001,WH_SOUTHWEST,HOODIE_GREY_M,60,60
INV001060,M001,WH_WEST,KURTA_COTTON_M,4,4
INV001061,M001,WH_SOUTH,WOMEN_TOP_PINK_M,260,52
INV001062,M001,WH_SOUTH,DRESS_RED_S,340,3
INV001063,M001,WH_CENTRAL,BAG_LEATHER_BROWN,35,23
INV001064,M001,WH_SOUTHWEST,JEANS_BLUE_34,91,6
INV001065,M001,WH_WEST,SHOES_WHITE_8,39,37
INV001066,M001,WH_SOUTHWEST,BELT_BLACK,2,0
INV001067,M001,WH_NORTH,SAREE_COTTON_BLUE,124,77
INV001068,M001,WH_EAST,TRACKPANTS_BLACK_M,222,73
INV001069,M001,WH_SOUTHWEST,JEANS_BLUE_32,40,6
INV001070,M001,WH_WEST,WATCH_CLASSIC_BLACK,53,41
INV001071,M001,WH_CENTRAL,HOODIE_NAVY_L,167,31
INV001072,M001,WH_NORTH,TSHIRT_BLACK_M,191,11
INV001073,M001,WH_CENTRAL,SUNGLASSES_BLACK,156,48
INV001074,M001,WH_SOUTHWEST,SNEAKERS_GREY_8,22,16
INV001075,M001,WH_NORTH,FORMAL_SHIRT_BLUE_L,38,18
INV001076,M001,WH_WEST,WALLET_BROWN,90,67
INV001077,M001,WH_CENTRAL,DRESS_BLUE_M,210,40
INV001078,M001,WH_CENTRAL,BACKPACK_GREY,317,52
INV001079,M001,WH_SOUTHWEST,FORMAL_SHIRT_BLUE_L,3,2
INV001080,M001,WH_NORTH,JACKET_DENIM_L,106,22
INV001081,M001,WH_SOUTH,BELT_BLACK,0,0
INV001082,M001,WH_SOUTHWEST,JEANS_BLUE_32,4,3
INV001083,M001,WH_NORTH,FORMAL_SHIRT_BLUE_M,227,80
INV001084,M001,WH_SOUTHWEST,WATCH_CLASSIC_BLACK,66,31
INV001085,M001,WH_SOUTHWEST,SAREE_SILK_RED,96,61
INV001086,M001,WH_EAST,SNEAKERS_GREY_9,263,44
INV001087,M001,WH_SOUTH,WOMEN_TOP_PINK_M,246,31
INV001088,M001,WH_SOUTH,TRACKPANTS_BLACK_L,220,5
INV001089,M001,WH_NORTH,WOMEN_TOP_PINK_S,215,73
INV001090,M001,WH_SOUTH,SUNGLASSES_BLACK,373,1
INV001091,M001,WH_CENTRAL,DRESS_BLUE_S,225,44
INV001092,M001,WH_SOUTH,SNEAKERS_GREY_8,8,2
INV001093,M001,WH_EAST,PERFUME_100ML,185,12
INV001094,M001,WH_NORTH,SNEAKERS_GREY_9,196,31
INV001095,M001,WH_EAST,WOMEN_TOP_PINK_S,9,1
INV001096,M001,WH_EAST,SHOES_WHITE_9,230,3
INV001097,M001,WH_NORTH,SNEAKERS_GREY_8,227,27
INV001098,M001,WH_CENTRAL,WATCH_CLASSIC_BLACK,265,69
INV001099,M001,WH_NORTH,FORMAL_TROUSER_BLACK_34,220,22
INV001100,M001,WH_SOUTH,DRESS_RED_M,173,33
INV001101,M001,WH_EAST,BACKPACK_GREY,342,4
INV001102,M001,WH_CENTRAL,JEANS_BLACK_34,67,29
INV001103,M001,WH_WEST,FORMAL_TROUSER_BLACK_32,203,77
INV001104,M001,WH_SOUTHWEST,BELT_BLACK,32,14
INV001105,M001,WH_CENTRAL,DRESS_RED_M,378,70
INV001106,M001,WH_CENTRAL,WOMEN_TOP_PINK_M,485,79
INV001107,M001,WH_WEST,SHOES_WHITE_8,96,76
INV001108,M001,WH_EAST,TSHIRT_BLACK_M,364,12
INV001109,M001,WH_EAST,SHOES_BLACK_9,144,34
INV001110,M001,WH_CENTRAL,HOODIE_NAVY_L,10,0
INV001111,M001,WH_SOUTHWEST,SAREE_SILK_RED,64,22
INV001112,M001,WH_NORTH,DRESS_RED_M,173,64
INV001113,M001,WH_EAST,HOODIE_GREY_M,370,54
INV001114,M001,WH_NORTH,SHOES_BLACK_8,234,75
INV001115,M001,WH_SOUTHWEST,JEANS_BLACK_32,5,4
INV001116,M001,WH_NORTH,FORMAL_TROUSER_BLACK_34,231,0
INV001117,M001,WH_EAST,HOODIE_GREY_M,413,11
INV001118,M001,WH_EAST,TRACKPANTS_BLACK_M,117,49
INV001119,M001,WH_CENTRAL,SNEAKERS_GREY_8,480,9
INV001120,M001,WH_SOUTHWEST,FORMAL_SHIRT_BLUE_M,116,34
INV001121,M001,WH_WEST,TSHIRT_WHITE_M,230,2
INV001122,M001,WH_SOUTH,JEANS_BLUE_34,154,25
INV001123,M001,WH_SOUTH,SHOES_WHITE_8,8,1
INV001124,M001,WH_CENTRAL,BAG_CANVAS_BLACK,209,53
INV001125,M001,WH_NORTH,WOMEN_TOP_PINK_S,108,20
INV001126,M001,WH_NORTH,SPORTS_TSHIRT_RED_L,59,30
INV001127,M001,WH_WEST,BACKPACK_GREY,147,33
INV001128,M001,WH_WEST,WOMEN_TOP_PINK_M,78,61
INV001129,M001,WH_EAST,WATCH_CLASSIC_BLACK,364,35
INV001130,M001,WH_SOUTH,HOODIE_GREY_M,78,58
INV001131,M001,WH_WEST,WATCH_SPORT_SILVER,1,0
INV001132,M001,WH_CENTRAL,TSHIRT_BLACK_L,237,77
INV001133,M001,WH_EAST,DRESS_RED_M,358,74
INV001134,M001,WH_WEST,FORMAL_SHIRT_BLUE_L,62,15
INV001135,M001,WH_EAST,KURTA_COTTON_M,345,39
INV001136,M001,WH_CENTRAL,TSHIRT_NAVY_M,230,26
INV001137,M001,WH_WEST,TRACKPANTS_BLACK_L,142,21
INV001138,M001,WH_SOUTH,SAREE_COTTON_BLUE,356,20
INV001139,M001,WH_EAST,FORMAL_TROUSER_BLACK_34,140,2
INV001140,M001,WH_SOUTHWEST,JEANS_BLACK_34,109,26
INV001141,M001,WH_CENTRAL,TSHIRT_BLACK_M,448,33
INV001142,M001,WH_WEST,HOODIE_GREY_M,167,17
INV001143,M001,WH_CENTRAL,HOODIE_GREY_M,262,27
INV001144,M001,WH_WEST,FORMAL_SHIRT_BLUE_L,94,55
INV001145,M001,WH_CENTRAL,JEANS_BLUE_32,479,4
INV001146,M001,WH_WEST,HOODIE_GREY_M,135,60
INV001147,M001,WH_SOUTH,JEANS_BLUE_32,197,13
INV001148,M001,WH_CENTRAL,SHOES_BLACK_9,18,8
INV001149,M001,WH_NORTH,SAREE_COTTON_BLUE,1,0
INV001150,M001,WH_NORTH,WATCH_CLASSIC_BLACK,0,0
INV001151,M001,WH_SOUTH,JEANS_BLUE_34,74,71
INV001152,M001,WH_WEST,JACKET_DENIM_L,113,19
INV001153,M001,WH_EAST,JEANS_BLUE_32,436,55
INV001154,M001,WH_WEST,TSHIRT_NAVY_M,127,73
INV001155,M001,WH_CENTRAL,HOODIE_NAVY_L,175,31
INV001156,M001,WH_SOUTHWEST,FORMAL_SHIRT_BLUE_L,103,67
INV001157,M001,WH_EAST,HOODIE_GREY_M,208,40
INV001158,M001,WH_EAST,DRESS_RED_M,483,27
INV001159,M001,WH_CENTRAL,DRESS_RED_M,277,56
INV001160,M001,WH_SOUTH,SPORTS_TSHIRT_RED_M,7,1
INV001161,M001,WH_WEST,SHOES_BLACK_8,196,20
INV001162,M001,WH_EAST,WOMEN_TOP_PINK_M,468,3
INV001163,M001,WH_SOUTHWEST,BAG_CANVAS_BLACK,46,10
INV001164,M001,WH_NORTH,JEANS_BLUE_32,129,21
INV001165,M001,WH_NORTH,SHOES_BLACK_8,143,23
INV001166,M001,WH_SOUTH,WOMEN_TOP_PINK_S,328,8
INV001167,M001,WH_NORTH,JACKET_DENIM_L,48,25
INV001168,M001,WH_WEST,WOMEN_TOP_PINK_M,145,31
INV001169,M001,WH_SOUTHWEST,SAREE_SILK_RED,59,9
INV001170,M001,WH_SOUTH,TSHIRT_BLACK_L,194,80
INV001171,M001,WH_EAST,BAG_CANVAS_BLACK,230,51
INV001172,M001,WH_SOUTHWEST,BACKPACK_GREY,83,51
INV001173,M001,WH_SOUTH,SNEAKERS_GREY_8,219,12
INV001174,M001,WH_EAST,JEANS_BLUE_34,451,77
INV001175,M001,WH_SOUTH,WOMEN_TOP_PINK_M,4,0
INV001176,M001,WH_NORTH,TSHIRT_NAVY_M,203,64
INV001177,M001,WH_SOUTHWEST,DRESS_BLUE_S,19,1
INV001178,M001,WH_NORTH,SHOES_WHITE_9,2,1
INV001179,M001,WH_SOUTHWEST,PERFUME_100ML,57,46
INV001180,M001,WH_SOUTHWEST,JEANS_BLACK_34,56,46
INV001181,M001,WH_CENTRAL,KURTA_COTTON_L,92,1
INV001182,M001,WH_SOUTH,SUNGLASSES_BLACK,378,62
INV001183,M001,WH_EAST,HOODIE_NAVY_L,107,20
INV001184,M001,WH_WEST,SAREE_SILK_RED,62,34
INV001185,M001,WH_SOUTH,JEANS_BLUE_34,102,16
INV001186,M001,WH_SOUTH,DRESS_BLUE_M,279,36
INV001187,M001,WH_SOUTHWEST,FORMAL_SHIRT_BLUE_L,111,9
INV001188,M001,WH_CENTRAL,TRACKPANTS_BLACK_M,8,6
INV001189,M001,WH_NORTH,SPORTS_TSHIRT_RED_L,96,36
INV001190,M001,WH_EAST,SNEAKERS_GREY_9,247,51
INV001191,M001,WH_NORTH,SHOES_WHITE_8,44,35
INV001192,M001,WH_CENTRAL,FORMAL_SHIRT_BLUE_L,6,5
INV001193,M001,WH_WEST,SHOES_WHITE_9,182,36
INV001194,M001,WH_CENTRAL,SHOES_WHITE_8,497,13
INV001195,M001,WH_SOUTH,WATCH_CLASSIC_BLACK,210,43
INV001196,M001,WH_SOUTHWEST,SHOES_BLACK_8,41,30
INV001197,M001,WH_SOUTH,SPORTS_TSHIRT_RED_L,213,11
INV001198,M001,WH_SOUTH,BAG_LEATHER_BROWN,310,1
INV001199,M001,WH_WEST,WALLET_BROWN,56,28
INV001200,M001,WH_SOUTHWEST,PERFUME_100ML,70,56
