merchant_id,refund_id,order_id,refund_amount,refund_reason,deduction_reason,dispute_status,created_at,resolved_at,customer_complaint_score
M001,REF000519,ORD001176,522.61,cancellation,customer_refund,open,2024-03-02,2024-05-14,2
M001,REF000520,ORD000197,5184.98,cancellation,return_shipping_cost,escalated,2024-01-30,2024-04-25,3
M001,REF000521,ORD009524,7819.05,delayed_delivery,dispute_adjustment,resolved,2025-01-14,2025-01-24,9
M001,REF000522,ORD009147,1022.67,cancellation,logistics_penalty,resolved,2024-12-24,2025-02-04,7
M001,REF000523,ORD002011,3238.35,delayed_delivery,return_shipping_cost,resolved,2024-03-27,2024-04-14,6
M001,REF000524,ORD000344,1894.78,size_issue,logistics_penalty,escalated,2024-01-22,2024-03-08,3
M001,REF000525,ORD003041,2426.81,wrong_item,packaging_damage,resolved,2024-05-01,2024-05-20,4
M001,REF000526,ORD004799,2571.66,customer_not_available,return_shipping_cost,resolved,2024-07-07,2024-08-02,2
M001,REF000527,ORD002566,4171.92,damaged_product,logistics_penalty,resolved,2024-04-07,2024-05-14,7
M001,REF000528,ORD009674,431.5,damaged_product,return_shipping_cost,rejected,2025-01-04,2025-02-08,2
M001,REF000529,ORD004200,1401.19,payment_issue,invoice_difference,resolved,2024-07-05,2024-08-17,9
M001,REF000530,ORD001208,780.47,payment_issue,logistics_penalty,resolved,2024-03-02,2024-04-10,5
M001,REF000531,ORD003649,3613.07,customer_not_available,packaging_damage,resolved,2024-05-18,2024-06-01,9
M001,REF000532,ORD007463,4400.29,damaged_product,customer_refund,resolved,2024-10-25,2024-11-24,1
M001,REF000533,ORD001371,4621.47,wrong_item,logistics_penalty,resolved,2024-03-11,2024-04-17,9
M001,REF000534,ORD005072,4342.15,payment_issue,invoice_difference,resolved,2024-07-23,2024-08-05,2
M001,REF000535,ORD002930,403.91,size_issue,dispute_adjustment,escalated,2024-04-25,2024-06-21,2
M001,REF000536,ORD008075,1583.98,damaged_product,invoice_difference,resolved,2024-11-07,2024-11-17,9
M001,REF000537,ORD008004,2610.71,wrong_item,dispute_adjustment,resolved,2024-11-25,2025-01-07,8
M001,REF000538,ORD008023,285.52,delayed_delivery,payment_gateway_adjustment,resolved,2024-11-05,2024-11-24,6
M001,REF000539,ORD004182,836.33,payment_issue,return_shipping_cost,resolved,2024-06-16,2024-07-14,3
M001,REF000540,ORD001706,1013.55,payment_issue,return_shipping_cost,escalated,2024-03-19,2024-05-05,2
M001,REF000541,ORD000867,6291.29,customer_not_available,dispute_adjustment,rejected,2024-01-28,2024-02-27,8
M001,REF000542,ORD008432,2507.82,wrong_item,payment_gateway_adjustment,resolved,2024-12-10,2024-12-23,2
M001,REF000543,ORD000510,644.9,damaged_product,return_shipping_cost,open,2024-01-29,2024-04-16,2
M001,REF000544,ORD001830,1225.32,damaged_product,logistics_penalty,resolved,2024-03-26,2024-04-10,7
M001,REF000545,ORD008150,7700.16,customer_not_available,logistics_penalty,rejected,2024-11-14,2024-11-24,10
M001,REF000546,ORD005842,1828.52,customer_not_available,invoice_difference,open,2024-09-04,2024-11-22,2
M001,REF000547,ORD007149,1462.81,fake_delivery_attempt,invoice_difference,resolved,2024-10-23,2024-11-06,10
M001,REF000548,ORD007664,7020.86,wrong_item,logistics_penalty,resolved,2024-11-22,2024-12-10,3
M001,REF000549,ORD008372,2536.09,size_issue,dispute_adjustment,resolved,2024-11-16,2024-11-30,5
M001,REF000550,ORD003282,4283.06,damaged_product,return_shipping_cost,resolved,2024-05-15,2024-05-28,8
M001,REF000551,ORD008380,2683.31,customer_not_available,payment_gateway_adjustment,escalated,2024-12-13,2025-03-10,2
M001,REF000552,ORD007937,3402.93,damaged_product,payment_gateway_adjustment,resolved,2024-11-04,2024-11-19,3
M001,REF000553,ORD001592,1133.07,fake_delivery_attempt,customer_refund,resolved,2024-03-03,2024-03-18,6
M001,REF000554,ORD006636,1836.83,wrong_item,payment_gateway_adjustment,resolved,2024-10-19,2024-10-23,3
M001,REF000555,ORD005275,4491.51,damaged_product,customer_refund,escalated,2024-08-24,2024-11-12,6
M001,REF000556,ORD008964,1066.21,size_issue,payment_gateway_adjustment,escalated,2024-12-25,2025-03-11,5
M001,REF000557,ORD003576,8943.97,customer_not_available,invoice_difference,resolved,2024-05-17,2024-06-08,1
M001,REF000558,ORD008876,2797.68,size_issue,dispute_adjustment,resolved,2024-12-07,2024-12-16,8
M001,REF000559,ORD002827,1732.75,size_issue,customer_refund,resolved,2024-04-26,2024-06-08,10
M001,REF000560,ORD001801,624.49,size_issue,logistics_penalty,rejected,2024-03-10,2024-03-24,6
M001,REF000561,ORD001512,491.07,delayed_delivery,logistics_penalty,escalated,2024-02-27,2024-04-09,9
M001,REF000562,ORD003063,4681.35,wrong_item,packaging_damage,resolved,2024-05-07,2024-06-01,3
M001,REF000563,ORD001710,2675.5,customer_not_available,customer_refund,resolved,2024-03-06,2024-03-28,6
M001,REF000564,ORD009701,385.12,size_issue,return_shipping_cost,resolved,2025-01-14,2025-02-24,10
M001,REF000565,ORD001847,2680.68,delayed_delivery,packaging_damage,resolved,2024-03-16,2024-03-28,5
M001,REF000566,ORD002986,4677.12,cancellation,packaging_damage,resolved,2024-05-15,2024-05-23,7
M001,REF000567,ORD001151,1260.88,payment_issue,logistics_penalty,rejected,2024-02-29,2024-04-08,6
M001,REF000568,ORD003904,5969.08,delayed_delivery,invoice_difference,resolved,2024-05-26,2024-07-07,2
M001,REF000569,ORD000036,2099.21,damaged_product,customer_refund,resolved,2024-01-26,2024-03-08,3
M001,REF000570,ORD002054,255.91,cancellation,customer_refund,resolved,2024-04-12,2024-05-25,6
M001,REF000571,ORD008892,1590.69,payment_issue,dispute_adjustment,rejected,2024-12-03,2025-01-17,3
M001,REF000572,ORD006128,4554.69,cancellation,customer_refund,rejected,2024-09-24,2024-10-09,4
M001,REF000573,ORD002967,1844.36,wrong_item,invoice_difference,rejected,2024-04-27,2024-05-25,8
M001,REF000574,ORD001194,1792.33,wrong_item,return_shipping_cost,open,2024-02-17,2024-04-19,1
M001,REF000575,ORD001200,753.25,cancellation,logistics_penalty,resolved,2024-02-11,2024-02-16,6
M001,REF000576,ORD008964,3206.0,damaged_product,dispute_adjustment,rejected,2024-12-16,2024-12-28,9
M001,REF000577,ORD007132,3260.45,customer_not_available,logistics_penalty,escalated,2024-10-13,2024-12-25,7
M001,REF000578,ORD008916,62.59,size_issue,packaging_damage,resolved,2024-12-09,2025-01-13,4
M001,REF000579,ORD004794,740.98,fake_delivery_attempt,return_shipping_cost,open,2024-07-24,2024-09-17,7
M001,REF000580,ORD007216,5051.67,customer_not_available,return_shipping_cost,resolved,2024-10-31,2024-12-09,5
M001,REF000581,ORD007664,6824.52,fake_delivery_attempt,invoice_difference,resolved,2024-11-18,2024-12-09,10
M001,REF000582,ORD009886,644.21,fake_delivery_attempt,payment_gateway_adjustment,resolved,2025-01-24,2025-02-20,9
M001,REF000583,ORD006093,1181.66,cancellation,customer_refund,resolved,2024-09-25,2024-10-21,10
M001,REF000584,ORD005481,109.72,damaged_product,logistics_penalty,escalated,2024-08-12,2024-11-02,3
M001,REF000585,ORD001432,8077.67,customer_not_available,customer_refund,resolved,2024-02-22,2024-04-05,9
M001,REF000586,ORD004354,372.79,delayed_delivery,logistics_penalty,resolved,2024-06-16,2024-07-18,7
M001,REF000587,ORD000377,2068.58,size_issue,invoice_difference,escalated,2024-01-16,2024-02-15,4
M001,REF000588,ORD000967,1972.93,customer_not_available,invoice_difference,rejected,2024-02-14,2024-03-20,1
M001,REF000589,ORD003015,3371.8,damaged_product,return_shipping_cost,open,2024-05-13,2024-06-28,4
M001,REF000590,ORD008902,2272.64,delayed_delivery,payment_gateway_adjustment,resolved,2024-12-20,2025-01-28,4
M001,REF000591,ORD004192,4440.22,damaged_product,customer_refund,resolved,2024-06-21,2024-07-19,5
M001,REF000592,ORD005775,5341.83,customer_not_available,customer_refund,rejected,2024-09-05,2024-10-03,7
M001,REF000593,ORD001959,5879.71,wrong_item,logistics_penalty,resolved,2024-03-22,2024-04-24,3
M001,REF000594,ORD004313,530.97,cancellation,invoice_difference,resolved,2024-07-12,2024-07-15,1
M001,REF000595,ORD009211,3284.67,cancellation,return_shipping_cost,open,2025-01-03,2025-03-06,4
M001,REF000596,ORD004426,924.66,wrong_item,customer_refund,rejected,2024-06-20,2024-07-07,3
M001,REF000597,ORD001454,2040.8,fake_delivery_attempt,payment_gateway_adjustment,escalated,2024-02-27,2024-04-27,3
M001,REF000598,ORD006254,4437.21,cancellation,return_shipping_cost,rejected,2024-10-01,2024-10-21,5
M001,REF000599,ORD005296,2512.97,customer_not_available,return_shipping_cost,resolved,2024-08-12,2024-09-15,5
M001,REF000600,ORD000222,1960.53,size_issue,logistics_penalty,resolved,2024-01-25,2024-01-30,6
M001,REF000601,ORD008557,4396.0,payment_issue,customer_refund,open,2024-11-21,2025-01-26,6
M001,REF000602,ORD000989,2759.52,payment_issue,dispute_adjustment,resolved,2024-02-11,2024-02-18,4
M001,REF000603,ORD002990,2821.43,delayed_delivery,payment_gateway_adjustment,escalated,2024-04-24,2024-06-22,3
M001,REF000604,ORD005757,709.03,fake_delivery_attempt,payment_gateway_adjustment,escalated,2024-08-18,2024-10-07,8
M001,REF000605,ORD009786,2614.81,fake_delivery_attempt,dispute_adjustment,resolved,2025-01-22,2025-03-07,4
M001,REF000606,ORD009637,446.21,cancellation,return_shipping_cost,resolved,2025-01-03,2025-02-07,3
M001,REF000607,ORD006854,3469.84,cancellation,logistics_penalty,resolved,2024-10-03,2024-11-17,3
M001,REF000608,ORD002480,1840.62,cancellation,customer_refund,open,2024-05-01,2024-06-11,4
M001,REF000609,ORD004429,4130.07,damaged_product,customer_refund,rejected,2024-07-02,2024-07-19,8
M001,REF000610,ORD000776,4481.61,customer_not_available,payment_gateway_adjustment,escalated,2024-02-09,2024-04-20,5
M001,REF000611,ORD009332,2793.81,damaged_product,customer_refund,open,2024-12-26,2025-02-27,10
M001,REF000612,ORD002500,1446.79,delayed_delivery,dispute_adjustment,open,2024-04-21,2024-07-16,9
M001,REF000613,ORD008984,2944.83,cancellation,payment_gateway_adjustment,resolved,2024-12-16,2025-01-04,2
M001,REF000614,ORD001336,8146.05,damaged_product,dispute_adjustment,escalated,2024-02-19,2024-05-04,10
M001,REF000615,ORD000620,1239.44,damaged_product,invoice_difference,resolved,2024-02-05,2024-02-18,9
M001,REF000616,ORD002722,6340.82,cancellation,payment_gateway_adjustment,escalated,2024-04-17,2024-06-24,2
M001,REF000617,ORD001595,2909.57,damaged_product,logistics_penalty,resolved,2024-03-19,2024-04-23,8
M001,REF000618,ORD007179,4538.49,damaged_product,packaging_damage,resolved,2024-11-04,2024-11-20,6
M001,REF000619,ORD005691,486.22,damaged_product,packaging_damage,resolved,2024-09-02,2024-09-13,3
M001,REF000620,ORD005744,1442.28,delayed_delivery,dispute_adjustment,resolved,2024-08-30,2024-09-29,3
M001,REF000621,ORD008811,3398.28,cancellation,customer_refund,open,2024-11-30,2025-01-05,9
M001,REF000622,ORD009568,506.38,damaged_product,packaging_damage,resolved,2024-12-24,2025-01-09,10
M001,REF000623,ORD006941,8234.07,fake_delivery_attempt,invoice_difference,resolved,2024-10-19,2024-11-02,7
M001,REF000624,ORD001820,1672.89,damaged_product,payment_gateway_adjustment,resolved,2024-03-19,2024-04-22,8
M001,REF000625,ORD001950,6084.01,wrong_item,customer_refund,open,2024-04-09,2024-05-26,10
M001,REF000626,ORD005426,1124.94,payment_issue,dispute_adjustment,resolved,2024-08-05,2024-08-19,3
M001,REF000627,ORD009019,956.85,cancellation,return_shipping_cost,resolved,2024-12-23,2024-12-28,9
M001,REF000628,ORD006178,1246.07,damaged_product,logistics_penalty,open,2024-09-09,2024-10-31,8
M001,REF000629,ORD006865,4360.07,delayed_delivery,logistics_penalty,open,2024-10-08,2024-11-20,1
M001,REF000630,ORD003184,1468.8,damaged_product,packaging_damage,resolved,2024-04-30,2024-06-01,8
M001,REF000631,ORD005543,1218.09,damaged_product,return_shipping_cost,resolved,2024-08-28,2024-09-19,5
M001,REF000632,ORD002286,2530.44,customer_not_available,customer_refund,escalated,2024-04-10,2024-06-24,8
M001,REF000633,ORD004908,2746.12,wrong_item,dispute_adjustment,escalated,2024-07-30,2024-09-30,5
M001,REF000634,ORD007369,5090.05,customer_not_available,payment_gateway_adjustment,escalated,2024-11-09,2025-01-28,7
M001,REF000635,ORD000857,449.3,customer_not_available,invoice_difference,open,2024-02-05,2024-04-19,2
M001,REF000636,ORD004073,1435.16,payment_issue,customer_refund,resolved,2024-06-23,2024-06-26,5
M001,REF000637,ORD005230,7990.68,size_issue,dispute_adjustment,resolved,2024-08-09,2024-08-13,5
M001,REF000638,ORD009141,3044.59,wrong_item,customer_refund,rejected,2024-12-28,2025-01-05,10
M001,REF000639,ORD009168,1617.34,size_issue,logistics_penalty,resolved,2024-12-16,2025-01-14,3
M001,REF000640,ORD001453,2480.82,wrong_item,logistics_penalty,escalated,2024-02-26,2024-03-29,6
M001,REF000641,ORD007216,2188.74,delayed_delivery,return_shipping_cost,resolved,2024-10-31,2024-11-14,1
M001,REF000642,ORD006910,1957.82,wrong_item,customer_refund,resolved,2024-10-30,2024-11-22,3
M001,REF000643,ORD001176,258.79,customer_not_available,customer_refund,open,2024-02-10,2024-04-19,10
M001,REF000644,ORD006682,2927.36,wrong_item,logistics_penalty,resolved,2024-10-21,2024-10-26,10
M001,REF000645,ORD000322,4438.14,payment_issue,logistics_penalty,resolved,2024-01-13,2024-02-04,7
M001,REF000646,ORD008632,1578.54,wrong_item,return_shipping_cost,resolved,2024-11-27,2024-12-23,7
M001,REF000647,ORD004734,8238.19,size_issue,logistics_penalty,open,2024-07-19,2024-10-16,5
M001,REF000648,ORD006879,5614.98,cancellation,invoice_difference,resolved,2024-10-07,2024-11-11,8
M001,REF000649,ORD009672,673.31,payment_issue,logistics_penalty,escalated,2024-12-22,2025-03-08,8
M001,REF000650,ORD009929,2918.37,delayed_delivery,customer_refund,open,2025-01-08,2025-03-03,4
M001,REF000651,ORD001965,3310.37,cancellation,return_shipping_cost,resolved,2024-04-12,2024-05-16,1
M001,REF000652,ORD003408,1863.29,damaged_product,customer_refund,resolved,2024-05-22,2024-06-22,4
M001,REF000653,ORD000186,4181.13,damaged_product,customer_refund,rejected,2024-01-08,2024-01-30,4
M001,REF000654,ORD007250,2949.82,delayed_delivery,payment_gateway_adjustment,escalated,2024-10-28,2024-12-13,3
M001,REF000655,ORD005648,2141.8,damaged_product,dispute_adjustment,open,2024-09-11,2024-11-07,6
M001,REF000656,ORD009037,3958.76,size_issue,invoice_difference,escalated,2024-12-01,2025-02-01,1
M001,REF000657,ORD004568,1156.5,damaged_product,customer_refund,resolved,2024-07-18,2024-07-25,3
M001,REF000658,ORD000343,557.57,cancellation,invoice_difference,resolved,2024-02-01,2024-02-05,5
M001,REF000659,ORD000536,1765.48,fake_delivery_attempt,customer_refund,escalated,2024-02-09,2024-04-02,5
M001,REF000660,ORD004157,8428.68,size_issue,packaging_damage,rejected,2024-07-01,2024-08-02,1
M001,REF000661,ORD006643,4394.19,fake_delivery_attempt,invoice_difference,resolved,2024-10-21,2024-11-15,10
M001,REF000662,ORD004084,1635.14,delayed_delivery,customer_refund,escalated,2024-06-20,2024-09-14,8
M001,REF000663,ORD004002,7101.27,size_issue,customer_refund,resolved,2024-06-07,2024-06-15,9
M001,REF000664,ORD006205,1352.71,fake_delivery_attempt,dispute_adjustment,resolved,2024-10-01,2024-11-14,7
M001,REF000665,ORD007056,604.47,cancellation,logistics_penalty,resolved,2024-10-28,2024-11-25,8
M001,REF000666,ORD007164,3898.41,payment_issue,return_shipping_cost,escalated,2024-10-18,2024-12-07,7
M001,REF000667,ORD002658,6336.39,delayed_delivery,logistics_penalty,open,2024-04-11,2024-06-18,9
M001,REF000668,ORD000760,5411.3,cancellation,invoice_difference,resolved,2024-01-27,2024-02-14,2
M001,REF000669,ORD006855,1367.1,wrong_item,payment_gateway_adjustment,open,2024-10-28,2025-01-01,1
M001,REF000670,ORD004888,2240.81,size_issue,packaging_damage,escalated,2024-07-27,2024-10-04,2
M001,REF000671,ORD008955,913.07,customer_not_available,logistics_penalty,resolved,2024-12-28,2025-01-08,3
M001,REF000672,ORD002449,358.58,damaged_product,return_shipping_cost,resolved,2024-04-11,2024-05-08,9
M001,REF000673,ORD005344,470.04,fake_delivery_attempt,invoice_difference,rejected,2024-08-14,2024-09-21,7
M001,REF000674,ORD006238,3280.57,fake_delivery_attempt,logistics_penalty,open,2024-09-26,2024-11-23,2
M001,REF000675,ORD001966,5511.57,delayed_delivery,invoice_difference,resolved,2024-03-21,2024-03-31,5
M001,REF000676,ORD005541,3642.52,fake_delivery_attempt,return_shipping_cost,resolved,2024-09-07,2024-09-23,7
M001,REF000677,ORD003375,6892.59,delayed_delivery,payment_gateway_adjustment,escalated,2024-05-15,2024-07-27,10
M001,REF000678,ORD009318,990.57,size_issue,dispute_adjustment,resolved,2024-12-14,2025-01-22,7
M001,REF000679,ORD006966,2319.4,wrong_item,packaging_damage,resolved,2024-11-02,2024-12-03,1
M001,REF000680,ORD001465,552.46,size_issue,dispute_adjustment,escalated,2024-03-05,2024-05-13,2
M001,REF000681,ORD009143,3044.74,size_issue,invoice_difference,resolved,2024-12-13,2025-01-12,5
M001,REF000682,ORD008996,5093.02,damaged_product,customer_refund,open,2024-12-09,2025-02-09,5
M001,REF000683,ORD005427,1028.56,size_issue,logistics_penalty,open,2024-08-28,2024-10-19,3
M001,REF000684,ORD008866,3554.72,fake_delivery_attempt,payment_gateway_adjustment,rejected,2024-11-27,2025-01-04,6
M001,REF000685,ORD004809,7668.62,customer_not_available,invoice_difference,resolved,2024-07-08,2024-08-03,2
M001,REF000686,ORD009094,106.65,payment_issue,payment_gateway_adjustment,resolved,2024-12-22,2025-01-14,10
M001,REF000687,ORD007372,2521.76,payment_issue,return_shipping_cost,rejected,2024-11-07,2024-12-11,5
M001,REF000688,ORD001994,313.78,damaged_product,customer_refund,escalated,2024-03-30,2024-06-26,3
M001,REF000689,ORD007548,604.59,delayed_delivery,return_shipping_cost,open,2024-11-16,2024-12-22,5
M001,REF000690,ORD009862,748.0,wrong_item,invoice_difference,escalated,2025-01-20,2025-04-04,10
M001,REF000691,ORD003293,2355.66,wrong_item,packaging_damage,resolved,2024-05-15,2024-06-24,4
M001,REF000692,ORD007704,4644.21,damaged_product,customer_refund,open,2024-11-24,2025-01-31,3
M001,REF000693,ORD008548,422.42,cancellation,dispute_adjustment,resolved,2024-12-04,2024-12-14,10
M001,REF000694,ORD004470,476.13,delayed_delivery,dispute_adjustment,resolved,2024-07-14,2024-07-30,10
M001,REF000695,ORD006315,775.58,size_issue,dispute_adjustment,open,2024-09-25,2024-12-15,4
M001,REF000696,ORD001855,1010.65,customer_not_available,return_shipping_cost,resolved,2024-03-16,2024-04-02,8
M001,REF000697,ORD007760,505.46,cancellation,logistics_penalty,resolved,2024-11-02,2024-11-12,7
M001,REF000698,ORD001079,4585.48,delayed_delivery,packaging_damage,resolved,2024-02-22,2024-03-09,5
M001,REF000699,ORD006090,2483.26,payment_issue,customer_refund,escalated,2024-09-28,2024-10-31,1
M001,REF000700,ORD009885,6778.74,delayed_delivery,return_shipping_cost,rejected,2025-01-17,2025-02-13,9
M001,REF000701,ORD000629,2471.45,payment_issue,customer_refund,open,2024-02-19,2024-04-02,6
M001,REF000702,ORD004521,3056.29,payment_issue,payment_gateway_adjustment,open,2024-07-07,2024-08-24,6
M001,REF000703,ORD009426,1130.24,fake_delivery_attempt,packaging_damage,resolved,2024-12-14,2025-01-23,8
M001,REF000704,ORD009997,5242.63,damaged_product,customer_refund,resolved,2025-01-06,2025-01-09,10
M001,REF000705,ORD009331,4228.7,customer_not_available,payment_gateway_adjustment,resolved,2025-01-06,2025-01-26,6
M001,REF000706,ORD003224,3055.88,payment_issue,return_shipping_cost,open,2024-05-08,2024-06-20,10
M001,REF000707,ORD000956,2487.76,wrong_item,customer_refund,escalated,2024-02-17,2024-03-26,5
M001,REF000708,ORD008766,917.2,customer_not_available,logistics_penalty,resolved,2024-12-11,2024-12-20,5
M001,REF000709,ORD002282,4320.76,delayed_delivery,dispute_adjustment,open,2024-04-17,2024-05-29,8
M001,REF000710,ORD003576,8095.96,damaged_product,invoice_difference,resolved,2024-05-17,2024-05-26,10
M001,REF000711,ORD002318,813.86,cancellation,logistics_penalty,resolved,2024-04-22,2024-05-23,6
M001,REF000712,ORD004525,2199.51,wrong_item,customer_refund,resolved,2024-07-05,2024-08-18,6
M001,REF000713,ORD004958,6215.35,size_issue,invoice_difference,escalated,2024-07-23,2024-10-18,1
M001,REF000714,ORD004062,1016.63,damaged_product,return_shipping_cost,escalated,2024-06-07,2024-08-18,8
M001,REF000715,ORD008452,6047.43,payment_issue,packaging_damage,open,2024-11-29,2025-01-20,7
M001,REF000716,ORD007672,672.52,delayed_delivery,return_shipping_cost,resolved,2024-11-08,2024-12-07,4
M001,REF000717,ORD006852,3932.59,cancellation,payment_gateway_adjustment,open,2024-10-26,2024-12-21,7
M001,REF000718,ORD009420,730.33,fake_delivery_attempt,dispute_adjustment,escalated,2024-12-23,2025-03-21,10
M001,REF000719,ORD001134,2314.41,damaged_product,return_shipping_cost,rejected,2024-02-28,2024-03-27,1
M001,REF000720,ORD001910,3921.65,fake_delivery_attempt,dispute_adjustment,open,2024-03-22,2024-04-26,8
M001,REF000721,ORD005683,102.1,customer_not_available,payment_gateway_adjustment,resolved,2024-09-12,2024-09-24,2
M001,REF000722,ORD003074,3233.9,cancellation,payment_gateway_adjustment,resolved,2024-05-02,2024-05-07,6
M001,REF000723,ORD002558,824.6,wrong_item,dispute_adjustment,resolved,2024-04-23,2024-04-28,8
M001,REF000724,ORD002312,952.79,payment_issue,dispute_adjustment,escalated,2024-03-28,2024-05-24,3
M001,REF000725,ORD007664,5128.08,damaged_product,packaging_damage,resolved,2024-11-02,2024-12-08,10
M001,REF000726,ORD004532,3625.83,delayed_delivery,invoice_difference,escalated,2024-07-18,2024-10-16,5
M001,REF000727,ORD006754,2549.4,payment_issue,packaging_damage,escalated,2024-10-14,2025-01-06,7
M001,REF000728,ORD007481,2328.15,wrong_item,payment_gateway_adjustment,rejected,2024-10-22,2024-11-22,1
M001,REF000729,ORD009746,810.13,cancellation,packaging_damage,open,2025-01-01,2025-03-27,8
M001,REF000730,ORD001944,1722.97,damaged_product,packaging_damage,resolved,2024-03-17,2024-04-24,3
M001,REF000731,ORD000605,4062.27,fake_delivery_attempt,dispute_adjustment,resolved,2024-02-08,2024-03-03,5
M001,REF000732,ORD004573,940.74,customer_not_available,invoice_difference,open,2024-06-25,2024-09-01,6
M001,REF000733,ORD006195,1897.36,cancellation,logistics_penalty,resolved,2024-09-25,2024-11-01,4
M001,REF000734,ORD004411,2089.36,fake_delivery_attempt,customer_refund,escalated,2024-07-16,2024-09-02,2
M001,REF000735,ORD005758,3180.14,delayed_delivery,packaging_damage,resolved,2024-09-13,2024-10-03,5
M001,REF000736,ORD003949,1065.24,customer_not_available,customer_refund,open,2024-06-03,2024-08-21,3
M001,REF000737,ORD006442,2396.04,cancellation,payment_gateway_adjustment,open,2024-10-04,2024-12-12,4
M001,REF000738,ORD005423,2742.47,payment_issue,payment_gateway_adjustment,escalated,2024-08-12,2024-09-16,2
M001,REF000739,ORD005330,3332.03,size_issue,invoice_difference,escalated,2024-08-28,2024-11-09,3
M001,REF000740,ORD006318,4726.28,payment_issue,dispute_adjustment,escalated,2024-09-19,2024-12-06,8
M001,REF000741,ORD004021,4745.73,damaged_product,dispute_adjustment,resolved,2024-06-18,2024-07-14,4
M001,REF000742,ORD006474,1816.97,delayed_delivery,logistics_penalty,resolved,2024-10-08,2024-11-04,8
M001,REF000743,ORD009797,5228.99,cancellation,payment_gateway_adjustment,escalated,2024-12-29,2025-02-01,1
M001,REF000744,ORD009788,1576.69,size_issue,packaging_damage,escalated,2024-12-31,2025-02-27,3
M001,REF000745,ORD008993,931.6,fake_delivery_attempt,invoice_difference,resolved,2024-12-11,2025-01-06,4
M001,REF000746,ORD002078,8431.39,wrong_item,dispute_adjustment,resolved,2024-03-23,2024-04-17,9
M001,REF000747,ORD000348,556.27,wrong_item,invoice_difference,resolved,2024-01-15,2024-02-24,4
M001,REF000748,ORD009147,772.47,customer_not_available,dispute_adjustment,escalated,2024-12-13,2025-01-26,1
M001,REF000749,ORD002196,3999.42,payment_issue,payment_gateway_adjustment,resolved,2024-03-25,2024-04-02,7
M001,REF000750,ORD005016,4596.2,cancellation,logistics_penalty,escalated,2024-08-08,2024-11-02,9
M001,REF000751,ORD005964,1227.33,customer_not_available,return_shipping_cost,open,2024-09-12,2024-11-10,5
M001,REF000752,ORD009873,2017.2,damaged_product,logistics_penalty,open,2025-01-26,2025-02-26,10
M001,REF000753,ORD005395,7004.27,customer_not_available,packaging_damage,resolved,2024-08-30,2024-09-25,7
M001,REF000754,ORD009566,2535.69,fake_delivery_attempt,packaging_damage,resolved,2025-01-04,2025-01-07,6
M001,REF000755,ORD000142,361.42,delayed_delivery,payment_gateway_adjustment,escalated,2024-01-13,2024-02-27,1
M001,REF000756,ORD005648,2705.15,wrong_item,payment_gateway_adjustment,resolved,2024-09-09,2024-10-23,3
M001,REF000757,ORD008626,2340.83,cancellation,customer_refund,resolved,2024-12-14,2025-01-06,8
M001,REF000758,ORD005372,920.73,customer_not_available,logistics_penalty,rejected,2024-08-23,2024-09-17,6
M001,REF000759,ORD004452,5521.55,payment_issue,dispute_adjustment,open,2024-06-24,2024-09-20,6
M001,REF000760,ORD009113,2368.53,size_issue,packaging_damage,rejected,2025-01-02,2025-01-13,4
M001,REF000761,ORD008966,7706.37,damaged_product,payment_gateway_adjustment,resolved,2024-12-21,2025-02-02,7
M001,REF000762,ORD008800,5526.64,size_issue,invoice_difference,resolved,2024-12-10,2024-12-22,8
M001,REF000763,ORD007013,3812.27,payment_issue,dispute_adjustment,resolved,2024-10-14,2024-11-25,7
M001,REF000764,ORD007881,3124.18,size_issue,customer_refund,resolved,2024-11-04,2024-11-15,8
M001,REF000765,ORD002303,699.73,cancellation,invoice_difference,resolved,2024-04-24,2024-06-04,10
M001,REF000766,ORD000510,2597.44,payment_issue,invoice_difference,resolved,2024-02-09,2024-03-15,10
M001,REF000767,ORD001319,5709.98,delayed_delivery,dispute_adjustment,open,2024-02-23,2024-04-23,3
M001,REF000768,ORD009258,4466.22,fake_delivery_attempt,invoice_difference,resolved,2024-12-29,2025-01-27,1
M001,REF000769,ORD008253,1929.33,delayed_delivery,payment_gateway_adjustment,resolved,2024-12-07,2025-01-07,7
M001,REF000770,ORD006413,4957.95,delayed_delivery,invoice_difference,open,2024-09-21,2024-11-03,2
M001,REF000771,ORD004119,359.72,damaged_product,logistics_penalty,resolved,2024-06-18,2024-06-25,1
M001,REF000772,ORD005071,3264.34,wrong_item,payment_gateway_adjustment,open,2024-08-14,2024-10-12,8
M001,REF000773,ORD008304,2678.87,payment_issue,dispute_adjustment,escalated,2024-11-20,2025-01-28,2
M001,REF000774,ORD004387,1631.8,customer_not_available,dispute_adjustment,open,2024-06-21,2024-08-23,2
M001,REF000775,ORD003653,192.59,damaged_product,logistics_penalty,resolved,2024-05-19,2024-07-03,10
M001,REF000776,ORD009468,2901.86,size_issue,packaging_damage,escalated,2024-12-31,2025-02-05,6
M001,REF000777,ORD001363,4519.36,cancellation,logistics_penalty,escalated,2024-03-16,2024-05-09,8
M001,REF000778,ORD007142,6638.15,damaged_product,payment_gateway_adjustment,rejected,2024-11-03,2024-11-11,2
M001,REF000779,ORD001267,1398.89,delayed_delivery,packaging_damage,rejected,2024-02-20,2024-03-25,2
