merchant_id,order_id,customer_id,product_id,sku,quantity,gross_revenue,discount_amount,refund_amount,net_revenue,customer_city,locality,pincode,region,customer_type,order_date,order_status,payment_method,source,source_row_id
M001,ORD004774,CUST002910,PROD000106,SKU000106,2,6490,253.99,0.0,6236.01,Bangalore,Hebbal,560024,South,Returning,2024-01-03,delivered,Debit Card,sales_csv,SALES_ROW_004774
M001,ORD004775,CUST002821,PROD000027,SKU000027,4,11984,1055.62,4036.4,6891.98,Bangalore,Whitefield,560066,South,Returning,2024-07-17,delivered,COD,sales_csv,SALES_ROW_004775
M001,ORD004776,CUST002410,PROD000188,SKU000188,5,13325,1139.8,0.0,12185.2,Bangalore,Yelahanka,560064,South,New,2024-03-19,delivered,Credit Card,sales_csv,SALES_ROW_004776
M001,ORD004777,CUST002251,PROD000355,SKU000355,1,4713,824.64,0.0,3888.36,Bangalore,Marathahalli,560037,South,New,2024-07-27,delivered,COD,sales_csv,SALES_ROW_004777
M001,ORD004778,CUST000234,PROD000454,SKU000454,4,10684,1765.15,0.0,8918.85,Chennai,Porur,600116,South,New,2024-02-10,delivered,UPI,sales_csv,SALES_ROW_004778
M001,ORD004779,CUST000230,PROD000265,SKU000265,4,7720,1302.39,0.0,6417.61,Bangalore,MG Road,560001,South,Returning,2024-02-06,delivered,UPI,sales_csv,SALES_ROW_004779
M001,ORD004780,CUST000612,PROD000276,SKU000276,2,5002,432.16,0.0,4569.84,Bangalore,HSR Layout,560102,South,New,2024-08-21,delivered,Debit Card,sales_csv,SALES_ROW_004780
M001,ORD004781,CUST001449,PROD000185,SKU000185,5,4490,894.4,0.0,3595.6,Bangalore,Koramangala,560034,South,Returning,2024-04-30,delivered,UPI,sales_csv,SALES_ROW_004781
M001,ORD004782,CUST002322,PROD000046,SKU000046,5,11285,1199.7,0.0,10085.3,Ahmedabad,Prahlad Nagar,380015,West,High-Value,2024-01-17,delivered,COD,sales_csv,SALES_ROW_004782
M001,ORD004783,CUST002538,PROD000234,SKU000234,1,2226,40.66,0.0,2185.34,Bangalore,Indiranagar,560038,South,Returning,2024-06-11,processing,UPI,sales_csv,SALES_ROW_004783
M001,ORD004784,CUST002830,PROD000259,SKU000259,2,4368,6.37,0.0,4361.63,Delhi,Karol Bagh,110005,North,New,2024-08-30,delivered,Debit Card,sales_csv,SALES_ROW_004784
M001,ORD004785,CUST002531,PROD000145,SKU000145,2,6286,1256.46,0.0,5029.54,Delhi,Rohini,110085,North,Returning,2024-03-18,delivered,UPI,sales_csv,SALES_ROW_004785
M001,ORD004786,CUST000383,PROD000327,SKU000327,3,9072,1972.92,0.0,7099.08,Bangalore,Bellandur,560103,South,New,2024-11-30,delivered,UPI,sales_csv,SALES_ROW_004786
M001,ORD004787,CUST000383,PROD000002,SKU000002,5,1995,322.92,520.93,1151.15,Bangalore,Indiranagar,560038,South,New,2024-07-28,delivered,COD,sales_csv,SALES_ROW_004787
M001,ORD004788,CUST002598,PROD000055,SKU000055,5,4560,213.65,0.0,4346.35,Pune,Kothrud,411038,West,Returning,2024-12-22,delivered,Credit Card,sales_csv,SALES_ROW_004788
M001,ORD004789,CUST002770,PROD000300,SKU000300,3,8889,280.93,0.0,8608.07,Bangalore,JP Nagar,560078,South,Returning,2024-01-05,delivered,Debit Card,sales_csv,SALES_ROW_004789
M001,ORD004790,CUST000432,PROD000065,SKU000065,3,4452,208.29,0.0,4243.71,Bangalore,Koramangala,560034,South,High-Value,2024-06-08,delivered,COD,sales_csv,SALES_ROW_004790
M001,ORD004791,CUST002420,PROD000001,SKU000001,3,2697,782.17,0.0,1914.83,Bangalore,Indiranagar,560038,South,Returning,2024-12-29,processing,COD,sales_csv,SALES_ROW_004791
M001,ORD004792,CUST000055,PROD000146,SKU000146,4,2752,329.17,0.0,2422.83,Bangalore,HSR Layout,560102,South,High-Value,2024-01-28,delivered,UPI,sales_csv,SALES_ROW_004792
M001,ORD004793,CUST000081,PROD000001,SKU000001,2,1798,336.98,0.0,1461.02,Hyderabad,Banjara Hills,500034,South,High-Value,2024-07-26,delivered,Credit Card,sales_csv,SALES_ROW_004793
M001,ORD004794,CUST001284,PROD000185,SKU000185,5,4490,558.71,0.0,3931.29,Bangalore,HSR Layout,560102,South,New,2024-01-20,processing,Debit Card,sales_csv,SALES_ROW_004794
M001,ORD004795,CUST000318,PROD000380,SKU000380,2,1504,245.94,0.0,1258.06,Bangalore,Indiranagar,560038,South,High-Value,2024-06-24,delivered,Credit Card,sales_csv,SALES_ROW_004795
M001,ORD004796,CUST002489,PROD000001,SKU000001,3,2697,209.56,0.0,2487.44,Bangalore,Indiranagar,560038,South,Returning,2024-02-08,delivered,COD,sales_csv,SALES_ROW_004796
M001,ORD004797,CUST002650,PROD000118,SKU000118,2,3834,457.05,0.0,3376.95,Bangalore,HSR Layout,560102,South,Returning,2024-12-31,delivered,Debit Card,sales_csv,SALES_ROW_004797
M001,ORD004798,CUST001104,PROD000291,SKU000291,4,11360,464.67,0.0,10895.33,Hyderabad,Madhapur,500081,South,Returning,2024-03-24,delivered,Credit Card,sales_csv,SALES_ROW_004798
M001,ORD004799,CUST000514,PROD000343,SKU000343,4,3664,191.83,0.0,3472.17,Bangalore,JP Nagar,560078,South,New,2024-08-22,delivered,COD,sales_csv,SALES_ROW_004799
M001,ORD004800,CUST000191,PROD000396,SKU000396,3,2496,437.45,0.0,2058.55,Pune,Viman Nagar,411014,West,New,2024-07-27,delivered,Credit Card,sales_csv,SALES_ROW_004800
M001,ORD004801,CUST001093,PROD000175,SKU000175,4,9248,1848.1,0.0,7399.9,Hyderabad,Gachibowli,500032,South,New,2024-02-05,delivered,Wallet,sales_csv,SALES_ROW_004801
M001,ORD004802,CUST001968,PROD000134,SKU000134,4,5260,440.99,0.0,4819.01,Kolkata,New Town,700156,East,High-Value,2024-10-06,delivered,COD,sales_csv,SALES_ROW_004802
M001,ORD004803,CUST000582,PROD000480,SKU000480,4,10420,1244.18,0.0,9175.82,Hyderabad,Banjara Hills,500034,South,New,2024-01-22,delivered,UPI,sales_csv,SALES_ROW_004803
M001,ORD004804,CUST002517,PROD000467,SKU000467,5,8595,1592.8,0.0,7002.2,Bangalore,Koramangala,560034,South,New,2024-06-25,delivered,Debit Card,sales_csv,SALES_ROW_004804
M001,ORD004805,CUST002837,PROD000209,SKU000209,2,1782,187.91,0.0,1594.09,Bangalore,Jayanagar,560041,South,Returning,2024-01-12,delivered,Credit Card,sales_csv,SALES_ROW_004805
M001,ORD004806,CUST001985,PROD000022,SKU000022,5,1685,2.71,0.0,1682.29,Bangalore,Hebbal,560024,South,High-Value,2024-06-26,delivered,COD,sales_csv,SALES_ROW_004806
M001,ORD004807,CUST002255,PROD000045,SKU000045,4,9472,1755.38,0.0,7716.62,Bangalore,Marathahalli,560037,South,High-Value,2024-09-18,delivered,UPI,sales_csv,SALES_ROW_004807
M001,ORD004808,CUST001727,PROD000326,SKU000326,1,1527,302.5,0.0,1224.5,Bangalore,Hebbal,560024,South,New,2024-12-29,delivered,COD,sales_csv,SALES_ROW_004808
M001,ORD004809,CUST000195,PROD000098,SKU000098,4,10888,1606.74,0.0,9281.26,Kochi,Fort Kochi,682001,South,New,2024-03-21,delivered,COD,sales_csv,SALES_ROW_004809
M001,ORD004810,CUST002744,PROD000173,SKU000173,3,2217,198.03,0.0,2018.97,Bangalore,Bellandur,560103,South,High-Value,2024-08-22,cancelled,Credit Card,sales_csv,SALES_ROW_004810
M001,ORD004811,CUST001391,PROD000021,SKU000021,2,2470,240.49,0.0,2229.51,Ahmedabad,Navrangpura,380009,West,New,2024-10-01,processing,Credit Card,sales_csv,SALES_ROW_004811
M001,ORD004812,CUST000250,PROD000450,SKU000450,3,6975,99.43,0.0,6875.57,Bangalore,MG Road,560001,South,New,2024-03-12,delivered,Credit Card,sales_csv,SALES_ROW_004812
M001,ORD004813,CUST001434,PROD000254,SKU000254,3,2553,116.01,0.0,2436.99,Mumbai,Thane,400601,West,High-Value,2024-10-03,delivered,Debit Card,sales_csv,SALES_ROW_004813
M001,ORD004814,CUST000416,PROD000151,SKU000151,5,10435,3317.11,0.0,7117.89,Pune,Kothrud,411038,West,Returning,2024-12-31,delivered,NetBanking,sales_csv,SALES_ROW_004814
M001,ORD004815,CUST001448,PROD000274,SKU000274,1,2722,477.18,1127.79,1117.03,Jaipur,C Scheme,302001,North,High-Value,2024-10-19,returned,UPI,sales_csv,SALES_ROW_004815
M001,ORD004816,CUST001998,PROD000059,SKU000059,2,5068,314.61,0.0,4753.39,Bangalore,Koramangala,560034,South,New,2024-12-28,delivered,NetBanking,sales_csv,SALES_ROW_004816
M001,ORD004817,CUST000039,PROD000214,SKU000214,4,13040,2596.73,0.0,10443.27,Pune,Hinjewadi,411057,West,New,2024-11-06,delivered,Credit Card,sales_csv,SALES_ROW_004817
M001,ORD004818,CUST002177,PROD000208,SKU000208,2,1702,214.9,0.0,1487.1,Pune,Hadapsar,411028,West,Returning,2024-05-12,delivered,Credit Card,sales_csv,SALES_ROW_004818
M001,ORD004819,CUST000626,PROD000400,SKU000400,4,10460,613.02,0.0,9846.98,Pune,Viman Nagar,411014,West,Returning,2024-01-05,delivered,UPI,sales_csv,SALES_ROW_004819
M001,ORD004820,CUST001841,PROD000313,SKU000313,3,2100,44.89,0.0,2055.11,Bangalore,Hebbal,560024,South,New,2024-11-23,delivered,UPI,sales_csv,SALES_ROW_004820
M001,ORD004821,CUST002227,PROD000469,SKU000469,2,5844,703.23,0.0,5140.77,Delhi,Karol Bagh,110005,North,Returning,2024-11-30,delivered,Debit Card,sales_csv,SALES_ROW_004821
M001,ORD004822,CUST001425,PROD000053,SKU000053,3,3030,489.75,0.0,2540.25,Kochi,Fort Kochi,682001,South,Returning,2024-06-17,cancelled,Credit Card,sales_csv,SALES_ROW_004822
M001,ORD004823,CUST001992,PROD000001,SKU000001,2,1798,358.63,0.0,1439.37,Mumbai,Andheri,400053,West,Returning,2024-07-16,delivered,Credit Card,sales_csv,SALES_ROW_004823
M001,ORD004824,CUST001100,PROD000434,SKU000434,2,1508,253.39,723.39,531.22,Bangalore,Indiranagar,560038,South,Returning,2024-12-12,returned,COD,sales_csv,SALES_ROW_004824
M001,ORD004825,CUST000449,PROD000173,SKU000173,5,3695,649.89,0.0,3045.11,Bangalore,HSR Layout,560102,South,New,2024-04-19,delivered,COD,sales_csv,SALES_ROW_004825
M001,ORD004826,CUST001471,PROD000424,SKU000424,4,9540,961.2,0.0,8578.8,Jaipur,Mansarovar,302020,North,Returning,2024-06-25,delivered,COD,sales_csv,SALES_ROW_004826
M001,ORD004827,CUST001963,PROD000179,SKU000179,5,8930,1151.12,0.0,7778.88,Ahmedabad,Bopal,380058,West,Returning,2024-08-21,delivered,UPI,sales_csv,SALES_ROW_004827
M001,ORD004828,CUST001243,PROD000139,SKU000139,5,19120,1709.72,0.0,17410.28,Bangalore,Electronic City,560100,South,New,2024-10-15,delivered,Debit Card,sales_csv,SALES_ROW_004828
M001,ORD004829,CUST001415,PROD000452,SKU000452,1,1116,211.31,0.0,904.69,Bangalore,Koramangala,560034,South,Returning,2024-05-07,delivered,Debit Card,sales_csv,SALES_ROW_004829
M001,ORD004830,CUST002041,PROD000443,SKU000443,4,18764,3278.41,0.0,15485.59,Bangalore,Yelahanka,560064,South,Returning,2024-12-09,delivered,COD,sales_csv,SALES_ROW_004830
M001,ORD004831,CUST001687,PROD000434,SKU000434,2,1508,158.75,0.0,1349.25,Jaipur,Tonk Road,302018,North,New,2024-10-17,confirmed,Wallet,sales_csv,SALES_ROW_004831
M001,ORD004832,CUST000951,PROD000001,SKU000001,2,1798,158.7,0.0,1639.3,Mumbai,Powai,400076,West,New,2024-01-24,delivered,COD,sales_csv,SALES_ROW_004832
M001,ORD004833,CUST001249,PROD000433,SKU000433,3,7164,2279.34,0.0,4884.66,Bangalore,Bellandur,560103,South,Returning,2024-01-27,delivered,Credit Card,sales_csv,SALES_ROW_004833
M001,ORD004834,CUST002804,PROD000173,SKU000173,2,1478,21.25,0.0,1456.75,Delhi,Karol Bagh,110005,North,Returning,2024-11-09,delivered,UPI,sales_csv,SALES_ROW_004834
M001,ORD004835,CUST002972,PROD000420,SKU000420,4,13464,2819.63,0.0,10644.37,Bangalore,Marathahalli,560037,South,New,2024-08-16,processing,UPI,sales_csv,SALES_ROW_004835
M001,ORD004836,CUST000805,PROD000390,SKU000390,1,3758,558.71,0.0,3199.29,Jaipur,Mansarovar,302020,North,Returning,2024-03-21,delivered,COD,sales_csv,SALES_ROW_004836
M001,ORD004837,CUST002266,PROD000184,SKU000184,3,3144,988.41,0.0,2155.59,Kolkata,New Town,700156,East,New,2024-12-29,delivered,UPI,sales_csv,SALES_ROW_004837
M001,ORD004838,CUST002800,PROD000480,SKU000480,3,7815,169.64,0.0,7645.36,Bangalore,Bellandur,560103,South,New,2024-12-24,delivered,COD,sales_csv,SALES_ROW_004838
M001,ORD004839,CUST001945,PROD000270,SKU000270,4,2616,91.83,0.0,2524.17,Bangalore,Indiranagar,560038,South,High-Value,2024-11-17,delivered,Credit Card,sales_csv,SALES_ROW_004839
M001,ORD004840,CUST001457,PROD000002,SKU000002,1,399,36.93,151.67,210.4,Bangalore,Indiranagar,560038,South,Returning,2024-01-22,delivered,Credit Card,sales_csv,SALES_ROW_004840
M001,ORD004841,CUST000526,PROD000382,SKU000382,1,1487,154.55,0.0,1332.45,Ahmedabad,Prahlad Nagar,380015,West,New,2024-05-17,cancelled,COD,sales_csv,SALES_ROW_004841
M001,ORD004842,CUST002264,PROD000411,SKU000411,4,14596,3519.94,0.0,11076.06,Bangalore,Hebbal,560024,South,High-Value,2024-11-01,confirmed,COD,sales_csv,SALES_ROW_004842
M001,ORD004843,CUST002642,PROD000450,SKU000450,3,6975,200.87,0.0,6774.13,Kolkata,Dum Dum,700028,East,Returning,2024-03-12,delivered,COD,sales_csv,SALES_ROW_004843
M001,ORD004844,CUST001348,PROD000328,SKU000328,4,11252,2137.29,0.0,9114.71,Bangalore,Electronic City,560100,South,Returning,2024-11-22,delivered,Credit Card,sales_csv,SALES_ROW_004844
M001,ORD004845,CUST002192,PROD000094,SKU000094,1,2904,227.12,0.0,2676.88,Kochi,Ernakulam,682011,South,Returning,2024-04-28,processing,UPI,sales_csv,SALES_ROW_004845
M001,ORD004846,CUST002515,PROD000308,SKU000308,2,7078,819.53,0.0,6258.47,Hyderabad,Gachibowli,500032,South,New,2024-09-15,delivered,UPI,sales_csv,SALES_ROW_004846
M001,ORD004847,CUST001365,PROD000467,SKU000467,4,6876,20.44,0.0,6855.56,Bangalore,MG Road,560001,South,High-Value,2024-09-24,confirmed,COD,sales_csv,SALES_ROW_004847
M001,ORD004848,CUST001086,PROD000413,SKU000413,1,3115,457.86,0.0,2657.14,Bangalore,MG Road,560001,South,High-Value,2024-06-08,confirmed,Credit Card,sales_csv,SALES_ROW_004848
M001,ORD004849,CUST002712,PROD000294,SKU000294,1,1737,335.23,0.0,1401.77,Kolkata,Ballygunge,700019,East,New,2024-04-16,delivered,UPI,sales_csv,SALES_ROW_004849
M001,ORD004850,CUST001064,PROD000069,SKU000069,4,10516,1363.37,0.0,9152.63,Ahmedabad,Navrangpura,380009,West,New,2024-12-01,confirmed,UPI,sales_csv,SALES_ROW_004850
M001,ORD004851,CUST000295,PROD000391,SKU000391,2,6708,823.23,0.0,5884.77,Pune,Koregaon Park,411001,West,Returning,2024-03-02,delivered,UPI,sales_csv,SALES_ROW_004851
M001,ORD004852,CUST001782,PROD000082,SKU000082,3,11883,172.34,0.0,11710.66,Hyderabad,Secunderabad,500003,South,Returning,2024-03-07,cancelled,UPI,sales_csv,SALES_ROW_004852
M001,ORD004853,CUST002715,PROD000286,SKU000286,4,4396,58.43,3167.41,1170.16,Ahmedabad,Bopal,380058,West,High-Value,2024-06-16,returned,COD,sales_csv,SALES_ROW_004853
M001,ORD004854,CUST001749,PROD000078,SKU000078,2,5566,814.22,0.0,4751.78,Ahmedabad,Vastrapur,380054,West,Returning,2024-10-13,delivered,COD,sales_csv,SALES_ROW_004854
M001,ORD004855,CUST002037,PROD000102,SKU000102,5,14555,1611.78,0.0,12943.22,Kochi,Edapally,682024,South,High-Value,2024-10-21,delivered,Debit Card,sales_csv,SALES_ROW_004855
M001,ORD004856,CUST002906,PROD000265,SKU000265,3,5790,136.23,0.0,5653.77,Kochi,Ernakulam,682011,South,Returning,2024-10-14,delivered,UPI,sales_csv,SALES_ROW_004856
M001,ORD004857,CUST000861,PROD000088,SKU000088,3,3855,438.81,0.0,3416.19,Bangalore,Yelahanka,560064,South,New,2024-03-27,delivered,Wallet,sales_csv,SALES_ROW_004857
M001,ORD004858,CUST000101,PROD000174,SKU000174,3,5943,331.22,0.0,5611.78,Bangalore,Jayanagar,560041,South,Returning,2024-02-25,processing,Credit Card,sales_csv,SALES_ROW_004858
M001,ORD004859,CUST002067,PROD000397,SKU000397,4,17956,1728.97,0.0,16227.03,Mumbai,Dadar,400014,West,High-Value,2024-04-03,confirmed,Wallet,sales_csv,SALES_ROW_004859
M001,ORD004860,CUST002865,PROD000217,SKU000217,4,8212,1354.21,0.0,6857.79,Bangalore,Whitefield,560066,South,Returning,2024-05-26,delivered,NetBanking,sales_csv,SALES_ROW_004860
M001,ORD004861,CUST002877,PROD000120,SKU000120,1,572,122.69,0.0,449.31,Bangalore,MG Road,560001,South,High-Value,2024-11-03,delivered,Credit Card,sales_csv,SALES_ROW_004861
M001,ORD004862,CUST001992,PROD000230,SKU000230,3,4731,409.36,0.0,4321.64,Mumbai,Bandra,400050,West,Returning,2024-08-20,delivered,Debit Card,sales_csv,SALES_ROW_004862
M001,ORD004863,CUST001378,PROD000197,SKU000197,4,18624,4351.74,0.0,14272.26,Bangalore,Koramangala,560034,South,New,2024-08-16,delivered,UPI,sales_csv,SALES_ROW_004863
M001,ORD004864,CUST001047,PROD000246,SKU000246,4,11836,315.86,0.0,11520.14,Bangalore,JP Nagar,560078,South,High-Value,2024-03-18,delivered,Wallet,sales_csv,SALES_ROW_004864
M001,ORD004865,CUST000496,PROD000333,SKU000333,4,7504,841.67,0.0,6662.33,Bangalore,Indiranagar,560038,South,New,2024-10-18,processing,Credit Card,sales_csv,SALES_ROW_004865
M001,ORD004866,CUST002312,PROD000075,SKU000075,5,11455,1030.11,0.0,10424.89,Pune,Koregaon Park,411001,West,New,2024-01-02,delivered,Credit Card,sales_csv,SALES_ROW_004866
M001,ORD004867,CUST001431,PROD000434,SKU000434,4,3016,331.94,0.0,2684.06,Bangalore,Electronic City,560100,South,Returning,2024-10-07,delivered,Wallet,sales_csv,SALES_ROW_004867
M001,ORD004868,CUST000434,PROD000143,SKU000143,2,2744,216.79,0.0,2527.21,Bangalore,JP Nagar,560078,South,New,2024-02-11,delivered,UPI,sales_csv,SALES_ROW_004868
M001,ORD004869,CUST000021,PROD000269,SKU000269,5,16530,912.06,0.0,15617.94,Bangalore,Hebbal,560024,South,High-Value,2024-08-31,delivered,Debit Card,sales_csv,SALES_ROW_004869
M001,ORD004870,CUST001973,PROD000001,SKU000001,2,1798,312.05,0.0,1485.95,Bangalore,Yelahanka,560064,South,High-Value,2024-12-25,delivered,Wallet,sales_csv,SALES_ROW_004870
M001,ORD004871,CUST001308,PROD000245,SKU000245,3,1446,264.74,0.0,1181.26,Bangalore,Bellandur,560103,South,High-Value,2024-07-07,delivered,UPI,sales_csv,SALES_ROW_004871
M001,ORD004872,CUST000280,PROD000483,SKU000483,1,1150,180.92,0.0,969.08,Bangalore,Electronic City,560100,South,New,2024-08-22,delivered,COD,sales_csv,SALES_ROW_004872
M001,ORD004873,CUST002487,PROD000146,SKU000146,4,2752,146.24,0.0,2605.76,Bangalore,Bellandur,560103,South,New,2024-02-09,delivered,COD,sales_csv,SALES_ROW_004873
M001,ORD004874,CUST000312,PROD000358,SKU000358,1,1560,355.32,0.0,1204.68,Kolkata,Ballygunge,700019,East,New,2024-12-28,delivered,COD,sales_csv,SALES_ROW_004874
M001,ORD004875,CUST002913,PROD000079,SKU000079,4,8520,1426.68,0.0,7093.32,Bangalore,MG Road,560001,South,Returning,2024-02-14,delivered,Debit Card,sales_csv,SALES_ROW_004875
M001,ORD004876,CUST001650,PROD000435,SKU000435,3,5880,1298.59,0.0,4581.41,Bangalore,HSR Layout,560102,South,Returning,2024-11-05,cancelled,Wallet,sales_csv,SALES_ROW_004876
M001,ORD004877,CUST001677,PROD000105,SKU000105,4,5224,752.15,4310.49,161.36,Bangalore,Koramangala,560034,South,High-Value,2024-10-23,returned,Credit Card,sales_csv,SALES_ROW_004877
M001,ORD004878,CUST000797,PROD000481,SKU000481,2,2928,273.79,0.0,2654.21,Bangalore,Indiranagar,560038,South,New,2024-04-28,delivered,Credit Card,sales_csv,SALES_ROW_004878
M001,ORD004879,CUST001163,PROD000078,SKU000078,3,8349,1519.49,0.0,6829.51,Bangalore,JP Nagar,560078,South,New,2024-08-16,delivered,NetBanking,sales_csv,SALES_ROW_004879
M001,ORD004880,CUST002793,PROD000078,SKU000078,1,2783,513.82,0.0,2269.18,Bangalore,Indiranagar,560038,South,New,2024-10-31,delivered,Debit Card,sales_csv,SALES_ROW_004880
M001,ORD004881,CUST001827,PROD000001,SKU000001,3,2697,424.96,0.0,2272.04,Bangalore,Jayanagar,560041,South,Returning,2024-02-18,processing,Wallet,sales_csv,SALES_ROW_004881
M001,ORD004882,CUST001845,PROD000206,SKU000206,1,3431,716.24,0.0,2714.76,Mumbai,Bandra,400050,West,High-Value,2024-12-01,processing,UPI,sales_csv,SALES_ROW_004882
M001,ORD004883,CUST000028,PROD000212,SKU000212,5,2520,632.53,0.0,1887.47,Mumbai,Thane,400601,West,New,2024-11-30,delivered,Wallet,sales_csv,SALES_ROW_004883
M001,ORD004884,CUST002726,PROD000303,SKU000303,3,3060,512.4,0.0,2547.6,Bangalore,Hebbal,560024,South,Returning,2024-09-11,delivered,Debit Card,sales_csv,SALES_ROW_004884
M001,ORD004885,CUST001536,PROD000264,SKU000264,2,3362,31.75,0.0,3330.25,Bangalore,Indiranagar,560038,South,New,2024-08-02,delivered,Credit Card,sales_csv,SALES_ROW_004885
M001,ORD004886,CUST002703,PROD000274,SKU000274,5,13610,3518.61,0.0,10091.39,Bangalore,Bellandur,560103,South,New,2024-01-26,delivered,UPI,sales_csv,SALES_ROW_004886
M001,ORD004887,CUST001483,PROD000339,SKU000339,5,12940,92.63,0.0,12847.37,Bangalore,Bellandur,560103,South,New,2024-08-04,delivered,COD,sales_csv,SALES_ROW_004887
M001,ORD004888,CUST002172,PROD000327,SKU000327,5,15120,1448.71,0.0,13671.29,Bangalore,Indiranagar,560038,South,New,2024-05-11,delivered,COD,sales_csv,SALES_ROW_004888
M001,ORD004889,CUST001906,PROD000271,SKU000271,3,5157,755.11,0.0,4401.89,Bangalore,Marathahalli,560037,South,High-Value,2024-08-20,processing,Wallet,sales_csv,SALES_ROW_004889
M001,ORD004890,CUST000802,PROD000001,SKU000001,3,2697,655.67,0.0,2041.33,Bangalore,Whitefield,560066,South,New,2024-12-31,delivered,Wallet,sales_csv,SALES_ROW_004890
M001,ORD004891,CUST002418,PROD000172,SKU000172,2,5576,1173.95,0.0,4402.05,Pune,Kothrud,411038,West,New,2024-11-04,processing,UPI,sales_csv,SALES_ROW_004891
M001,ORD004892,CUST002538,PROD000405,SKU000405,1,1273,208.8,0.0,1064.2,Bangalore,HSR Layout,560102,South,Returning,2024-05-20,processing,COD,sales_csv,SALES_ROW_004892
M001,ORD004893,CUST002900,PROD000480,SKU000480,1,2605,344.22,0.0,2260.78,Kochi,Kakkanad,682030,South,New,2024-03-25,delivered,Debit Card,sales_csv,SALES_ROW_004893
M001,ORD004894,CUST002844,PROD000013,SKU000013,5,11760,2030.03,0.0,9729.97,Kochi,Edapally,682024,South,Returning,2024-09-29,delivered,COD,sales_csv,SALES_ROW_004894
M001,ORD004895,CUST000266,PROD000205,SKU000205,5,8170,481.13,0.0,7688.87,Bangalore,Bellandur,560103,South,Returning,2024-03-19,delivered,Wallet,sales_csv,SALES_ROW_004895
M001,ORD004896,CUST002507,PROD000242,SKU000242,4,10872,2130.67,0.0,8741.33,Bangalore,Whitefield,560066,South,New,2024-11-07,processing,UPI,sales_csv,SALES_ROW_004896
M001,ORD004897,CUST002977,PROD000362,SKU000362,1,2825,326.72,616.37,1881.91,Bangalore,Bellandur,560103,South,Returning,2024-10-13,processing,COD,sales_csv,SALES_ROW_004897
M001,ORD004898,CUST002845,PROD000416,SKU000416,3,8637,143.39,0.0,8493.61,Kochi,Fort Kochi,682001,South,New,2024-06-29,delivered,COD,sales_csv,SALES_ROW_004898
M001,ORD004899,CUST002437,PROD000392,SKU000392,3,5082,171.08,0.0,4910.92,Hyderabad,Jubilee Hills,500033,South,High-Value,2024-06-16,delivered,COD,sales_csv,SALES_ROW_004899
M001,ORD004900,CUST002866,PROD000438,SKU000438,5,8245,1868.42,0.0,6376.58,Bangalore,Hebbal,560024,South,Returning,2024-08-16,delivered,Credit Card,sales_csv,SALES_ROW_004900
M001,ORD004901,CUST001955,PROD000203,SKU000203,5,12535,2583.27,0.0,9951.73,Delhi,Rohini,110085,North,Returning,2024-01-27,delivered,Wallet,sales_csv,SALES_ROW_004901
M001,ORD004902,CUST001264,PROD000233,SKU000233,5,6965,434.23,6272.91,257.86,Chennai,Velachery,600042,South,New,2024-12-21,returned,Credit Card,sales_csv,SALES_ROW_004902
M001,ORD004903,CUST000747,PROD000147,SKU000147,1,4010,500.92,0.0,3509.08,Bangalore,HSR Layout,560102,South,Returning,2024-11-08,delivered,COD,sales_csv,SALES_ROW_004903
M001,ORD004904,CUST002399,PROD000020,SKU000020,1,1625,50.51,0.0,1574.49,Bangalore,Marathahalli,560037,South,Returning,2024-10-10,delivered,Wallet,sales_csv,SALES_ROW_004904
M001,ORD004905,CUST002265,PROD000229,SKU000229,1,3674,107.69,0.0,3566.31,Bangalore,Electronic City,560100,South,New,2024-12-09,delivered,NetBanking,sales_csv,SALES_ROW_004905
M001,ORD004906,CUST002573,PROD000093,SKU000093,4,6700,423.77,0.0,6276.23,Chennai,Adyar,600020,South,New,2024-07-02,processing,Debit Card,sales_csv,SALES_ROW_004906
M001,ORD004907,CUST002125,PROD000461,SKU000461,3,10512,998.88,0.0,9513.12,Bangalore,Koramangala,560034,South,Returning,2024-08-15,delivered,Debit Card,sales_csv,SALES_ROW_004907
M001,ORD004908,CUST000934,PROD000290,SKU000290,2,6808,549.66,0.0,6258.34,Bangalore,HSR Layout,560102,South,Returning,2024-08-15,processing,UPI,sales_csv,SALES_ROW_004908
M001,ORD004909,CUST002010,PROD000097,SKU000097,2,3400,217.82,0.0,3182.18,Bangalore,MG Road,560001,South,Returning,2024-08-05,delivered,COD,sales_csv,SALES_ROW_004909
M001,ORD004910,CUST000777,PROD000430,SKU000430,2,2736,48.59,0.0,2687.41,Chennai,Velachery,600042,South,New,2024-06-19,delivered,UPI,sales_csv,SALES_ROW_004910
M001,ORD004911,CUST001611,PROD000015,SKU000015,3,11043,111.34,9626.11,1305.55,Bangalore,Koramangala,560034,South,Returning,2024-05-25,returned,COD,sales_csv,SALES_ROW_004911
M001,ORD004912,CUST001301,PROD000141,SKU000141,2,3944,704.76,0.0,3239.24,Bangalore,Hebbal,560024,South,New,2024-01-03,delivered,NetBanking,sales_csv,SALES_ROW_004912
M001,ORD004913,CUST002135,PROD000289,SKU000289,3,6042,990.67,0.0,5051.33,Pune,Hadapsar,411028,West,New,2024-02-09,delivered,UPI,sales_csv,SALES_ROW_004913
M001,ORD004914,CUST001602,PROD000485,SKU000485,5,9805,1466.61,0.0,8338.39,Bangalore,Jayanagar,560041,South,New,2024-11-01,delivered,UPI,sales_csv,SALES_ROW_004914
